id,slug,url,name,description,category,platform,platform_role,tags,authors,repository,repository_host,registry,registry_name,doi,publication,website,blogpost,youtube,twitter,internetarchive,notes
865f49,bchron,https://open-archaeo.info/post/bchron/,Bchron,"Radiocarbon dating, age-depth modelling, relative sea level rate estimation, and non-parametric phase modelling",Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",andrewcparnell,https://github.com/andrewcparnell/Bchron,GitHub,https://CRAN.R-project.org/package=Bchron,CRAN,,,,,,,https://archive.org/details/github.com-andrewcparnell-Bchron_-_2021-02-01_13-37-47,
487d83,benmarwickdy-xyz-data-on-an-irregular-grid-to-an-interpolated-raster,https://open-archaeo.info/post/benmarwickdy-xyz-data-on-an-irregular-grid-to-an-interpolated-raster/,benmarwickDY-XYZ-data-on-an-irregular-grid-to-an-interpolated-raster.r,"Plotting remote sensing data, especially how to go from xyz data on an irregular grid to an interpolated raster",Scripts,R,language,Aerial and satellite imagery,benmarwick,https://gist.github.com/benmarwick/7331879,GitHub Gist,,,,,,,,,https://archive.org/details/gist.github.com-7331879_-_2015-12-27_20-29-23,
c24b6c,binomial-co-occurrence-assessment,https://open-archaeo.info/post/binomial-co-occurrence-assessment/,Binomial-Co-occurrence-Assessment,R script that implements a means for statistically assessing the degree of co-occurrence between classes within a dataset.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Binomial-Co-occurrence-Assessment,GitHub,,,,,,,,,https://archive.org/details/github.com-mpeeples2008-Binomial-Co-occurrence-Assessment_-_2018-05-11_03-58-41,
764279,bioanth,https://open-archaeo.info/post/bioanth/,bioanth,An R package that provides datasets useful for biological and forensic anthropology.,Packages and libraries,R,language,Biological anthropology,geanes,https://github.com/geanes/bioanth,GitHub,,,,,,,,,https://archive.org/details/github.com-geanes-bioanth_-_2015-02-27_03-40-21,
52b226,bioarch-r,https://open-archaeo.info/post/bioarch-r/,BioArch_R,Apps and functions for use in Bioarchaeology,Packages and libraries,R,language,Biological anthropology,AlisJay,https://github.com/AlisJay/BioArch_R,GitHub,,,,,,,,,,
7ea44d,bootstrap-correspondence-analysis,https://open-archaeo.info/post/bootstrap-correspondence-analysis/,Bootstrap-Correspondence-Analysis,R-script for conducting and evaluating bootstrapped correspondence analyses.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Bootstrap-Correspondence-Analysis,GitHub,,,,,http://www.mattpeeples.net/caboot.html,,,,https://archive.org/details/github.com-mpeeples2008-Bootstrap-Correspondence-Analysis_-_2018-05-10_21-36-03,
b24bfe,bradypus,https://open-archaeo.info/post/bradypus/,BraDypUS,"Creating, impementing and publishing relational databases on the Web, especially for the archaeolgical domain.",Standalone software,,,Data management,lab-archeologia-digitale,https://github.com/lab-archeologia-digitale/BraDypUS,GitHub,,,10.5281/zenodo.5577979.svg,,,,,,,
1b8a46,brainerd-robinson-similarity-coefficient-and-sampling-error-assessment,https://open-archaeo.info/post/brainerd-robinson-similarity-coefficient-and-sampling-error-assessment/,Brainerd-Robinson-Similarity-Coefficient-and-Sampling-Error-Assessment,Script for calculating brainerd-robinson coefficients based on tabular count or percent data. This script also estimates the probability that a given difference between two samples is the product of sampling error.,Scripts,R,language,Statistical analysis,mpeeples2008,https://github.com/mpeeples2008/Brainerd-Robinson-Similarity-Coefficient-and-Sampling-Error-Assessment,GitHub,,,,,http://www.mattpeeples.net/BR.html,,,,https://archive.org/details/github.com-mpeeples2008-brainerd-robinson-similarity-coefficient-and-sampling-er,
ff217a,c14-date-extractor,https://open-archaeo.info/post/c14-date-extractor/,c14-date-extractor,Script for extracting c14 dates from text.,Scripts,,,"Bits and bobs|Radiocarbon dating, calibration and sequencing|Writing",alexbrandsen,https://github.com/alexbrandsen/c14-date-extractor,GitHub,,,,,,,,,,
092e36,c14bazaar,https://open-archaeo.info/post/c14bazaar/,c14bazAAR,"R package to query different openly accessible radiocarbon date databases, allowing for basic data cleaning, calibration and merging",Packages and libraries,R,language,"API interfaces and web scrapers|Radiocarbon dating, calibration and sequencing",ISAAKiel,https://github.com/ropensci/c14bazAAR,GitHub,,,,https://doi.org/10.21105/joss.01914,,,,,https://archive.org/details/github.com-ropensci-c14bazAAR_-_2021-01-28_19-41-36,
d1a2b8,calibrator,https://open-archaeo.info/post/calibrator/,calibrator,Small command line tool for 14c calibration.,Standalone software,,,"Radiocarbon dating, calibration and sequencing",ISAAKiel,https://github.com/ISAAKiel/calibrator,GitHub,,,,,https://isaakiel.github.io/calibrator/,,,,https://archive.org/details/github.com-ISAAKiel-calibrator_-_2020-07-08_15-16-12,
3aa615,cawd,https://open-archaeo.info/post/cawd/,cawd,An r package that collects together data for the ancient world,Packages and libraries,R,language,API interfaces and web scrapers,sfsheath,https://github.com/sfsheath/cawd,GitHub,,,,,,,,,https://archive.org/details/github.com-sfsheath-cawd_-_2017-12-21_20-32-33,
178871,ceramatch,https://open-archaeo.info/post/ceramatch/,CeraMatch,Visual shape-matching of ceramics profiles.,Packages and libraries,Python,language,Shape recognition|Ceramic analysis,demjanp,https://github.com/demjanp/CeraMatch,GitHub,,,,,,,,,https://archive.org/details/github.com-demjanp-CeraMatch_-_2021-01-26_21-06-30,
b92ab5,ceramic-computation,https://open-archaeo.info/post/ceramic-computation/,ceramic-computation,"R scripts for digitizing, processing, analyzing, and comparing archaeological ceramic 2d profile drawings, photographs, and other data.",Scripts,R,language,Shape recognition|Ceramic analysis,anatolian,https://github.com/anatolian/ceramic-computation,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-ceramic-computation_-_2017-10-19_23-59-22,
d91f07,chrongler,https://open-archaeo.info/post/chrongler/,chrongler,"Provides convenience functions that are helpful for working with archaeological or historical data, where chronological information is stored as a period.",Packages and libraries,R,language,Chronological modelling|Data management,lsteinmann,https://github.com/lsteinmann/chrongler,GitHub,,,,,,,,,,
b72a68,chronologr,https://open-archaeo.info/post/chronologr/,chronologr,R package for chronological graph modelling (port of ChronoLog).,Packages and libraries,R,language,Chronological modelling,joeroe,https://github.com/joeroe/chronologr,GitHub,,,,,,,,,,
95a02d,civ5-prehistoric,https://open-archaeo.info/post/civ5-prehistoric/,civ5-prehistoric,"Extends the game back millions years and multiple eras into the days when ""man"" first descended from the trees!",Standalone software,,,Games,carlosfhernandez,https://github.com/carlosfhernandez/civ5-prehistoric,GitHub,,,,,https://github.com/carlosfhernandez/civ5-prehistoric/wiki/,,,,,
7ed510,cleanc14,https://open-archaeo.info/post/cleanc14/,cleanc14,Provides some utility functions for cleaning radiocarbon data in R.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",joeroe,https://github.com/joeroe/cleanc14,GitHub,,,,,,,,,https://archive.org/details/github.com-joeroe-cleanc14_-_2021-05-04_08-45-08,
ebda77,clustering-14c,https://open-archaeo.info/post/clustering-14c/,clustering_14C,"A python implementation of the method of clustering radiocarbon dates in order to determine whether they represent separate events, or phases in time",Packages and libraries,Python,language,"Radiocarbon dating, calibration and sequencing",demjanp,https://github.com/demjanp/clustering_14C,GitHub,,,,,,,,,https://archive.org/details/github.com-demjanp-clustering_14C_-_2020-09-10_17-32-20,
efa4ec,coccionceramica,https://open-archaeo.info/post/coccionceramica/,CoccionCeramica,An application to generate temperature curves during pottery firing.,Packages and libraries,Python,language,Ceramic analysis,marcelocardillo,https://github.com/marcelocardillo/CoccionCeramica,GitHub,,,,,,,,,,
7379b0,combitab,https://open-archaeo.info/post/combitab/,CombiTab,"CombiTab is a specialized software application designed for archaeologists to create, edit, and analyze seriation diagrams, commonly known as combination tables or Kombinationstabellen.",Standalone software,Python,language,Seriation,oeai-dac|Archaeotux,https://github.com/oeai-dac/CombiTab,GitHub,,,,,,,,,,
dacb1e,cqarchaeo,https://open-archaeo.info/post/cqarchaeo/,CQArchaeo,Calculate and plot Kendall CQA results.,Packages and libraries,Python,language,Statistical analysis,lrncrd,https://github.com/lrncrd/CQArchaeo,GitHub,,,,,,,,,,
a92091,crom,https://open-archaeo.info/post/crom/,crom,Python library to make creation of CIDOC CRM easier by mapping classes/predicates to python objects.,Packages and libraries,Python,language,Schemas and ontologies,thegetty,https://github.com/thegetty/crom,GitHub,,,,,,,,,,
0de83e,crossbones,https://open-archaeo.info/post/crossbones/,Crossbones,"Crossbones autogenerates 3d schematic skeletons, making rapid surveying and visualisation of dense skeletal assemblages a snap.",Standalone software,,,Zooarchaeology,Leif Isaksen,,,,,,,http://oadigital.net/software/xbones.html,,,,,
1286ad,crossref-predynastic,https://open-archaeo.info/post/crossref-predynastic/,crossref-predynastic,Web app that uses the Crossref API to fetch and display publications on Predynastic Egyptian Archaeology.,Standalone software,,,Datasets|Bibliography|Platforms and publications,watrall,https://github.com/watrall/crossref-predynastic,GitHub,,,,,https://watrall.github.io/crossref-predynastic/,,,,,
87f130,csgr,https://open-archaeo.info/post/csgr/,CSGR,"Extracts and calculates from long bone cross sections, cortical thickness maps, and biomechanically pertinent cross-sectional geometric properties.",Scripts,R,language,Biological anthropology|Zooarchaeology|Shape recognition|3D modelling,Arothron,https://github.com/Arothron/CSGR,GitHub,,,,,,,,,https://archive.org/details/github.com-Arothron-CSGR_-_2018-09-12_11-05-11,
f0dbab,ctransmission,https://open-archaeo.info/post/ctransmission/,cTransmission,An Approximate Bayesian Computation Framework for inferring patterns of cultural transmission from frequency data.,Packages and libraries,R,language,Statistical analysis|Cultural evolution,ercrema|Anne Kandler,https://github.com/ercrema/cTransmission,GitHub,,,,,,,,,https://archive.org/details/github.com-ercrema-cTransmission_-_2020-05-14_17-43-37,
40d0f6,cuneipainter,https://open-archaeo.info/post/cuneipainter/,CuneiPainter,An app to recognize cuneiform characters on your android phone.,Packages and libraries,Mobile app,deployment,Shape recognition,situx,https://github.com/situx/CuneiPainter,GitHub,,,,,https://situx.github.io/CuneiPainter/,,,,https://archive.org/details/github.com-situx-CuneiPainter_-_2020-10-06_14-40-31,
67fab8,datplot,https://open-archaeo.info/post/datplot/,datplot,"Converting date ranges into dating 'steps' eases the visualization of changes in e.g. pottery consumption, style and other variables over time. This package provides tools to process and prepare data for visualization.",Packages and libraries,R,language,Chronological modelling,lsteinmann|Barbora Weissova,https://github.com/lsteinmann/datplot,GitHub,,,,,,,,,https://archive.org/details/github.com-lsteinmann-datplot_-_2021-06-26_14-24-43,
8d92a1,demjanp,https://open-archaeo.info/post/demjanp/,demjanp,Radiocarbon dating resolution calculator.,Packages and libraries,Python,language,"Radiocarbon dating, calibration and sequencing",demjanp,https://github.com/demjanp/Res14C,GitHub,,,,,,,,,https://archive.org/details/github.com-demjanp-Res14C_-_2020-06-05_11-05-56,
c3bd2b,dendronetwork,https://open-archaeo.info/post/dendronetwork/,dendroNetwork,Enables researchers to easily construct a network of dendrochronological series based on the similarity and find patterns of matching tree-ring material.,Packages and libraries,R,language,Dendrochronology|Chronological modelling,ropensci|RonaldVisser,https://github.com/ropensci/dendroNetwork/,GitHub,https://CRAN.R-project.org/package=dendroNetwork,CRAN,,,https://docs.ropensci.org/dendroNetwork/,,,,,
6cf2ef,digging-with-python,https://open-archaeo.info/post/digging-with-python/,Digging-with-Python,"Showcases examples of how Python can be applied in the field of archaeology, demonstrating the versatility and power of Python for archaeological research and data analysis.",Scripts,Python,language,Educational resources and practical guides,jfpalomeque,https://github.com/jfpalomeque/Digging-with-Python,GitHub,,,,,,,,,,
4805e1,digss,https://open-archaeo.info/post/digss/,DIGSS,"A simulation tool to estimate the rate of success that surveys possessing user-specific characteristics have in identifying archaeological sites (or any groups of clouds of objects), given specific parameters of survey area, survey methods, and site properties.",Packages and libraries,R,language,Simulation|Statistical analysis,markhubbe,https://github.com/markhubbe/DIGSS,GitHub,https://CRAN.R-project.org/package=DIGSS,CRAN,,,,,,,,
6dfd3a,dimensio,https://open-archaeo.info/post/dimensio/,dimensio,"Simple Principal Components Analysis (PCA) and Correspondence Analysis (CA) based on the Singular Value Decomposition (SVD). This package provides S4 classes and methods to compute, extract, summarize and visualize results of multivariate data analysis. It also includes methods for partial bootstrap validation.",Packages and libraries,R,language,Statistical analysis,nfrerebeau,https://codeberg.org/tesselle/dimensio,Codeberg,,,10.5281/zenodo.4478530,,https://packages.tesselle.org/dimensio/,,,,https://archive.org/details/github.com-tesselle-dimensio_-_2021-05-24_16-00-49,
ccf10d,drac-calculator,https://open-archaeo.info/post/drac-calculator/,DRAC-calculator,Drac is a dose rate and age calculator which has been designed to calculate environmental dose rates (_) and ages for trapped charge dating applications,Standalone software,,,Luminescence dating,DRAC-calculator,https://github.com/DRAC-calculator/DRAC-calculator,GitHub,,,,,,,,,https://archive.org/details/github.com-DRAC-calculator-DRAC-calculator_-_2016-09-07_16-22-39,
ef3100,dronesurveyplanner,https://open-archaeo.info/post/dronesurveyplanner/,DroneSurveyPlanner,This is a libreoffice calc spreadsheet designed to help you plan an aerial drone mapping survey mission.,Packages and libraries,LibreOffice Calc,host application,Drones|Aerial and satellite imagery,isaacullah,https://github.com/isaacullah/DroneSurveyPlanner,GitHub,,,,,http://isaacullah.github.io/DroneSurveyPlanner/,,,,https://archive.org/details/github.com-isaacullah-DroneSurveyPlanner_-_2018-01-02_23-32-47,
36ae82,edm,https://open-archaeo.info/post/edm/,EDM,Configurable data collection program for archaeological survey and excavation.,Packages and libraries,Python,language,Data collection|Data management,surf3s,https://github.com/surf3s/EDM,GitHub,,,,,,,,,,
e0dfee,edmwin,https://open-archaeo.info/post/edmwin/,EDMWIN,Configurable data collection program for archaeological survey and excavation.,Packages and libraries,Python,language,Data collection|Data management,surf3s,https://github.com/surf3s/EDMWIN,GitHub,,,,,,,,,,
5991ee,elementsourcing,https://open-archaeo.info/post/elementsourcing/,ElementSourcing,Source archaeological artifacts using elemental composition.,Scripts,R,language,X-Ray Fluorescence,bischrob,https://github.com/bischrob/ElementSourcing,GitHub,,,,,,,,,https://archive.org/details/github.com-bischrob-ElementSourcing_-_2018-02-06_20-35-44,
b95090,em-blender-tools,https://open-archaeo.info/post/em-blender-tools/,EM-blender-tools,Addon that brings the formal language Extended Matrix within the Blender 3D open-source software.,Packages and libraries,Blender,host application,3D modelling,zalmoxes-laran,https://github.com/zalmoxes-laran/EM-blender-tools,GitHub,,,,,,,,,,
49eaab,era,https://open-archaeo.info/post/era/,era,R package for year-based time scales,Packages and libraries,R,language,Schemas and ontologies,joeroe,https://github.com/joeroe/era,GitHub,https://CRAN.R-project.org/package=era,CRAN,,,https://era.joeroe.io/,,,,https://archive.org/details/github.com-joeroe-era_-_2021-02-02_13-48-22,
c7002c,eratosthenes,https://open-archaeo.info/post/eratosthenes/,eratosthenes,"Provides a coherent foundation for archaeological chronology-building by incorporating, computationally, all relevant sources of information on uncertain archaeological or historical dates.",Packages and libraries,R,language,Chronological modelling,scollinselliott,https://github.com/scollinselliott/eratosthenes,GitHub,,,,,,,,,,
1eea7e,excavation-data-viewer,https://open-archaeo.info/post/excavation-data-viewer/,Excavation_data_viewer,R Shiny app for viewing archaeological excavation data in 3D.,Packages and libraries,R,language,Data management|3D modelling,samclin,https://github.com/samclin/Excavation_data_viewer,GitHub,,,,,,,,,,
9f286e,explographe,https://open-archaeo.info/post/explographe/,Explographe,Application (in libreoffice calc) for serializing a graphic matrix from counting tables. The application makes it possible to obtain either a serograph or a graph of the pvi matrograph type (visualization of the differences in independence from the percentages of independence values) which does not favor the vision of the variables over that of the lines and more suitable for non-chronological treatments.,Packages and libraries,LibreOffice Calc,host application,Statistical analysis,Bruno Desachy,,,,,,,https://abp.hypotheses.org/le-programme-bassin-parisien/les-projets/les-projets-associes-au-programme/outils-danalyse-graphique-des-donnees,,,,,
d956c6,expotime,https://open-archaeo.info/post/expotime/,expotime,What is the correlation between the exposure time of your photographs and the time of the day?,Scripts,Python,language,Photography,steko,https://codeberg.org/steko/expotime,Codeberg,,,,,,,,,https://archive.org/details/codeberg.org-steko-expotime_-_2020-08-08_08-20-45,
ee172e,fabryka,https://open-archaeo.info/post/fabryka/,fabryka,Shiny app fabric analysis.,Scripts,R,language,Site mapping|Spatial analysis,marchaeologist,https://github.com/marchaeologist/fabryka,GitHub,,,,,,,,,,
0e104a,fellingdater,https://open-archaeo.info/post/fellingdater/,fellingDateR,Compute and combine felling date estimates for historical tree-ring series with (incomplete) sapwood.,Packages and libraries,R,language,Chronological modelling|Dendrochronology,hanecakr,https://github.com/hanecakr/fellingDateR,GitHub,,,,,,,,,,
f9d4db,fiche-stratigraphique-numérique-fsn,https://open-archaeo.info/post/fiche-stratigraphique-num%C3%A9rique-fsn/,Fiche Stratigraphique Numérique (FSN),Fiche stratigraphique numerique (fsn) is an application project for field recording and management of archaeological operations data.,Standalone software,,,Data management,Bruno Desachy,,,,,,,https://abp.hypotheses.org/le-programme-bassin-parisien/les-projets/les-projets-associes-au-programme/fsn,,,,,
43f21c,field-photographs,https://open-archaeo.info/post/field-photographs/,field-photographs,Android apps for archaeology that enable photography during field work.,Packages and libraries,Mobile app,deployment,Site mapping,anatolian,https://github.com/anatolian/field-photographs,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-field-photographs_-_2016-03-06_19-58-32,
31c693,fieldwalkr,https://open-archaeo.info/post/fieldwalkr/,fieldwalkr,Spatial sampling and survey simulation tools.,Packages and libraries,R,language,Site mapping,joeroe,https://github.com/joeroe/fieldwalkr,GitHub,,,,,,,,,https://archive.org/details/github.com-joeroe-fieldwalkr_-_2019-03-18_08-56-49,
55405a,ford-diagram,https://open-archaeo.info/post/ford-diagram/,Ford-Diagram,This r function creates a simple ford diagram for archaeological seriation with error bars determined based on sample size were count data are given,Scripts,R,language,Diagrams and visualizations|Seriation,mpeeples2008,https://github.com/mpeeples2008/Ford-Diagram,GitHub,,,,,,,,,https://archive.org/details/github.com-mpeeples2008-Ford-Diagram_-_2019-01-14_18-46-58,
0265e1,fuzzyviewshed,https://open-archaeo.info/post/fuzzyviewshed/,FuzzyViewshed,Arcgis toolbox for fuzzy viewshed calculation.,Packages and libraries,ArcGIS,host application,Spatial analysis|Viewshed analysis,gianmarcoalberti,https://github.com/gianmarcoalberti/FuzzyViewshed,GitHub,,,,,,,,,https://archive.org/details/github.com-gianmarcoalberti-FuzzyViewshed_-_2017-10-31_07-54-32,
9f0a9f,geostat,https://open-archaeo.info/post/geostat/,Geostat,Code for Geostatistics in ethnographic contexts.,Scripts,R,language,Statistical analysis|Spatial analysis,cl379,https://github.com/cl379/Geostat,GitHub,,,,,,,,,https://archive.org/details/github.com-cl379-Geostat_-_2014-11-10_16-24-57,
d9ad5d,gneisswork,https://open-archaeo.info/post/gneisswork/,Gneisswork,A web application for field geological and sedimentological core logging. Create sedimentary logs in the field using any device with a browser.,Standalone software,,,Geoarchaeology|Diagrams and visualizations,stark1tty,https://github.com/stark1tty/Gneisswork,GitHub,,,,,https://gneisswork.app/,,,,,
58585b,hammurabi-markov,https://open-archaeo.info/post/hammurabi-markov/,hammurabi-markov,Simple VueJS page generating fake laws of Hammurabi.,Standalone software,,,Simulation|Literary analysis and epigraphy,willismonroe,https://github.com/willismonroe/hammurabi-markov,GitHub,,,,,,,,,https://archive.org/details/github.com-willismonroe-hammurabi-markov_-_2021-05-07_17-40-49,
bdef8b,hand-axes-database-downloader,https://open-archaeo.info/post/hand-axes-database-downloader/,hand_axes_database_downloader,A scraper for bulk downloading biface artifact records and images from the Archaeology Data Service for research and analysis.,Scripts,Python,language,Data management|Drivers and IO,jfpalomeque,https://github.com/jfpalomeque/hand_axes_database_downloader,GitHub,,,,10.5284/1000354,,,,,,
f06676,happydigger,https://open-archaeo.info/post/happydigger/,happydigger,A program which you can be used for cataloging archaeological finds.,Standalone software,C,language,Data management,Joop Stakenborg,,,,,,,https://www.nongnu.org/happydigger/,,,,,
30828e,harris-matrix-tsdye,https://open-archaeo.info/post/harris-matrix-tsdye/,harris-matrix,Write graphviz dot files for archaeological sequence diagrams and bayesian chronological models.,Packages and libraries,Lisp,language,Harris matrix,tsdye,https://github.com/tsdye/harris-matrix/,GitHub,,,,,http://tsdye.online/harris-matrix/homepage/,,,,https://archive.org/details/github.com-tsdye-harris-matrix_-_2019-08-27_02-15-00,
ccacfe,harris-matrix-legacy,https://open-archaeo.info/post/harris-matrix-legacy/,Harris-matrix-legacy,Create a harris matrix from archaeological stratigraphy data using python and graphviz.,Packages and libraries,Python,language,Harris matrix,steko|iosa,https://codeberg.org/steko/harris-matrix-legacy,Codeberg,,,,,https://www.iosa.it/2008/08/27/harris-matrix-with-graphviz-a-draft-application-with-python/,,,,,
235c48,harris2graph,https://open-archaeo.info/post/harris2graph/,harris2graph,"Harris2graph is a script to help migrate data from the lst file format used by the basp harris, stratify and arched packages into modern graph file formats.",Packages and libraries,Python,language,Harris matrix,L-P Archaeology,https://github.com/lparchaeology/harris2graph/,GitHub,,,,,,,,,https://archive.org/details/github.com-lparchaeology-harris2graph_-_2016-01-28_10-44-01,This seems to stem from prior work done at https://github.com/jlayt/harris2gv
